tree_id	block_id	created_at	tree_dbh	stump_diam	curb_loc	status	health	spc_latin	spc_common	steward	guards	sidewalk	user_type	problems	root_stone	root_grate	root_other	trunk_wire	trnk_light	trnk_other	brch_light	brch_shoe	brch_other	address	postcode	zip_city	community board	borocode	borough	cncldist	st_assem	st_senate	nta	nta_name	boro_ct	state	latitude	longitude	x_sp	y_sp	council district	census tract	bin	bbl
171588	408752	2015-08-24T00:00:00.000	25	0	OnCurb	Alive	Good	Platanus x acerifolia	London planetree	None	None	Damage	Volunteer	BranchLights	No	No	No	No	No	No	Yes	No	No	109 ROMAN AVENUE	10314	Staten Island	502	5	Staten Island	50	63	24	SI05	New Springville-Bloomfield-Travis	5029104	New York	40.61544133	-74.16442172	938601.2107	163541.0985	50	29104	5031586	5016050045
181473	106550	2015-08-28T00:00:00.000	12	0	OnCurb	Alive	Good	Platanus x acerifolia	London planetree	1or2	Harmful	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	61 WEST 88 STREET	10024	New York	107	1	Manhattan	6	69	30	MN12	Upper West Side	1017300	New York	40.78755732	-73.97055355	992404.2117	226206.6372	6	173	1031496	1012020008
179494	349428	2015-08-27T00:00:00.000	8	0	OnCurb	Alive	Fair	Ulmus americana	American elm	None	None	Damage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	110-022 COLONIAL AVENUE	11375	Forest Hills	406	4	Queens	29	27	16	QN17	Forest Hills	4074500	New York	40.7379165	-73.84892202	1026117.183	208155.5877	29	747	4436487	4021620122
179651	349433	2015-08-27T00:00:00.000	17	0	OnCurb	Alive	Fair	Platanus x acerifolia	London planetree	None	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	110-022 COLONIAL AVENUE	11375	Forest Hills	406	4	Queens	29	27	16	QN17	Forest Hills	4074700	New York	40.7375311	-73.84843343	1026252.824	208015.4072	29	747	4436487	4021620122
188661	312637	2015-08-30T00:00:00.000	5	0	OnCurb	Alive	Good	Platanus x acerifolia	London planetree	None	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	33-082 170 STREET	11358	Flushing	407	4	Queens	19	26	11	QN51	Murray Hill	4114100	New York	40.76509665	-73.79585205	1040800.988	218087.9871	19	1141	4118909	4052540086
188386	302321	2015-08-30T00:00:00.000	18	0	OnCurb	Alive	Good	Platanus x acerifolia	London planetree	None	None	Damage	Volunteer	None	No	No	No	No	No	No	No	No	No	20-070 27 STREET	11105	Astoria	401	4	Queens	22	36	13	QN72	Steinway	4010500	New York	40.77997369	-73.91049677	1009037.755	223454.9547	22	105	4018433	4008600001
192037	203632	2015-08-31T00:00:00.000	29	0	OnCurb	Alive	Good	Platanus x acerifolia	London planetree	1or2	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	230 90 STREET	11209	Brooklyn	310	3	Brooklyn	43	46	22	BK31	Bay Ridge	3005800	New York	40.62103615	-74.03391951	974833.6297	165538.4203	43	58	3154496	3060800018
190115	106491	2015-08-30T00:00:00.000	17	0	OnCurb	Alive	Good	Quercus phellos	willow oak	1or2	Harmful	Damage	Volunteer	None	No	No	No	No	No	No	No	No	No	40 WEST 86 STREET	10024	New York	107	1	Manhattan	6	69	29	MN12	Upper West Side	1016900	New York	40.78603546	-73.97136276	992180.3106	225652.095	6	169	1031384	1011990055
119244	331240	2015-08-04T00:00:00.000	18	0	OnCurb	Alive	Good	Acer saccharinum	silver maple	None	None	Damage	Volunteer	None	No	No	No	No	No	No	No	No	No	227-003 145 AVENUE	11413	Springfield Gardens	413	4	Queens	31	31	10	QN03	Springfield Gardens South-Brookville	4068000	New York	40.66243464	-73.75219521	1053000.143	180716.4368	31	680	4287219	4134970009
121659	409102	2015-08-05T00:00:00.000	9	0	OnCurb	Alive	Good	Acer saccharinum	silver maple	None	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	86 BOLIVAR STREET	10314	Staten Island	502	5	Staten Island	50	63	24	SI05	New Springville-Bloomfield-Travis	5017300	New York	40.60249347	-74.11737184	951657.4494	158802.8521	50	173	5017501	5006960097
143237	406298	2015-08-13T00:00:00.000	16	0	OnCurb	Alive	Good	Acer saccharinum	silver maple	None	None	NoDamage	TreesCount Staff	Stones	Yes	No	No	No	No	No	No	No	No	302 HAMDEN AVENUE	10306	Staten Island	502	5	Staten Island	50	64	24	SI45	New Dorp-Midland Beach	5011202	New York	40.57845116	-74.09984423	956514.6398	150037.5999	50	11202	5053502	5036890005
132105	228993	2015-08-09T00:00:00.000	39	0	OnCurb	Alive	Fair	Acer saccharinum	silver maple	None	None	Damage	Volunteer	None	No	No	No	No	No	No	No	No	No	401 EAST 3 STREET	11218	Brooklyn	312	3	Brooklyn	39	44	17	BK41	Kensington-Ocean Parkway	3048800	New York	40.64218648	-73.97711679	990600.5782	173243.0578	39	488	3125400	3053550075
118769	102847	2015-08-04T00:00:00.000	5	0	OnCurb	Alive	Fair	Corylus colurna	Turkish hazelnut	None	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	131 NORFOLK STREET	10002	New York	103	1	Manhattan	1	65	26	MN27	Chinatown	1003001	New York	40.71975914	-73.98660086	987964.2225	201504.474	1	3001	1077437	1003540031
151575	348457	2015-08-16T00:00:00.000	25	0	OnCurb	Alive	Good	Acer saccharinum	silver maple	None	None	NoDamage	Volunteer	Stones	Yes	No	No	No	No	No	No	No	No	86-001 66 AVENUE	11374	Rego Park	406	4	Queens	29	28	15	QN18	Rego Park	4069702	New York	40.71947082	-73.86006187	1023040.81	201430.133	29	69702	4073912	4031350012
143026	337054	2015-08-13T00:00:00.000	32	0	OnCurb	Alive	Fair	Acer saccharinum	silver maple	1or2	Helpful	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	219-008 138 ROAD	11413	Springfield Gardens	413	4	Queens	31	29	14	QN66	Laurelton	4035800	New York	40.67335166	-73.75326962	1052690.859	184692.9578	31	358	4282126	4131350013
165029	322269	2015-08-22T00:00:00.000	35	0	OnCurb	Alive	Good	Acer saccharinum	silver maple	None	None	Damage	Volunteer	Stones	Yes	No	No	No	No	No	No	No	No	207-015 36 AVENUE	11361	Bayside	411	4	Queens	19	26	11	QN46	Bayside-Bayside Hills	4112900	New York	40.76629559	-73.77954308	1045317.624	218535.748	19	1129	4136238	4061560027
157920	323297	2015-08-18T00:00:00.000	3	0	OnCurb	Alive	Good	Prunus serotina	black cherry	None	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	222-021 KENILWORTH DRIVE	11364	Oakland Gardens	411	4	Queens	23	26	16	QN42	Oakland Gardens	4138501	New York	40.75690759	-73.75653466	1051700.558	215132.2814	23	138501	4161036	4074920047
131562	349372	2015-08-09T00:00:00.000	24	0	OnCurb	Alive	Good	Acer saccharinum	silver maple	None	None	Damage	NYC Parks Staff	RootOther	No	No	Yes	No	No	No	No	No	No	102-039 63 AVENUE	11375	Forest Hills	406	4	Queens	29	27	16	QN17	Forest Hills	4071900	New York	40.7341053	-73.85375548	1024780.039	206764.7745	29	719	4051086	4021230050
153022	305766	2015-08-17T00:00:00.000	19	0	OnCurb	Alive	Good	Acer saccharinum	silver maple	None	None	Damage	Volunteer	Stones,TrunkOther	Yes	No	No	No	No	Yes	No	No	No	181-018 KILDARE ROAD	11432	Jamaica	408	4	Queens	24	24	11	QN06	Jamaica Estates-Holliswood	4127700	New York	40.72499955	-73.78625396	1043495.395	203485.7148	24	1277	4155561	4072320016
162964	406867	2015-08-20T00:00:00.000	16	0	OnCurb	Alive	Good	Acer saccharinum	silver maple	None	None	Damage	TreesCount Staff	Stones,RootOther,BranchLights	Yes	No	Yes	No	No	No	Yes	No	No	91 MC VEIGH AVENUE	10314	Staten Island	502	5	Staten Island	50	63	24	SI24	Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill	5027705	New York	40.58871258	-74.15250829	941891.8058	153797.1603	50	27705	5037784	5023720085
159649	315041	2015-08-19T00:00:00.000	6	0	OnCurb	Alive	Good	Juniperus virginiana	eastern redcedar	None	None	NoDamage	Volunteer	Stones,BranchLights	Yes	No	No	No	No	No	Yes	No	No	125-007 14 AVENUE	11356	College Point	407	4	Queens	19	27	11	QN23	College Point	4094700	New York	40.7853317	-73.84269904	1027810.689	225433.5078	19	947	4097027	4040010005
164329	312996	2015-08-21T00:00:00.000	39	0	OnCurb	Alive	Good	Acer saccharinum	silver maple	None	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	156-001 33 AVENUE	11354	Flushing	407	4	Queens	19	40	11	QN51	Murray Hill	4115100	New York	40.76843137	-73.8082915	1037352.486	219295.1458	19	1151	4109848	4048570008
176111	230587	2015-08-26T00:00:00.000	3	0	OnCurb	Alive	Good	Juniperus virginiana	eastern redcedar	None	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	529 EAST 22 STREET	11226	Brooklyn	314	3	Brooklyn	40	42	21	BK42	Flatbush	3051601	New York	40.639637	-73.95696074	996194.7665	172316.3178	40	51601	3120285	3052080052
178894	222330	2015-08-26T00:00:00.000	4	0	OnCurb	Alive	Good	Prunus serotina	black cherry	None	None	NoDamage	Volunteer	TrunkOther,BranchLights	No	No	No	No	No	Yes	Yes	No	No	816 WYCKOFF AVENUE	11237	Brooklyn	304	3	Brooklyn	37	54	18	BK77	Bushwick North	3043900	New York	40.69791922	-73.90830664	1009675.601	193560.5555	37	439	3077424	3033790065
162178	227513	2015-08-20T00:00:00.000	20	0	OnCurb	Alive	Good	Acer saccharinum	silver maple	None	None	Damage	TreesCount Staff	Stones	Yes	No	No	No	No	No	No	No	No	909 AVENUE O	11230	Brooklyn	312	3	Brooklyn	44	48	22	BK46	Ocean Parkway South	3044200	New York	40.61242516	-73.96444166	994122.5961	162401.3898	44	442	3173998	3065910055
73302	340949	2015-07-16T00:00:00.000	8	0	OnCurb	Alive	Good	Acer saccharinum	silver maple	1or2	None	NoDamage	Volunteer	Stones	Yes	No	No	No	No	No	No	No	No	34-015 73 STREET	11372	Jackson Heights	403	4	Queens	25	34	13	QN28	Jackson Heights	4028900	New York	40.75237429	-73.8932499	1013826.495	213404.9384	25	289	4028962	4012600064
191083	310430	2015-08-31T00:00:00.000	6	0	OnCurb	Alive	Good	Acer saccharinum	silver maple	None	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	107 81 AVENUE	11415	Kew Gardens	409	4	Queens	29	28	15	QN60	Kew Gardens	4077300	New York	40.71266475	-73.8302881	1031298.886	198965.0641	29	773	4080047	4033500033
163225	349332	2015-08-20T00:00:00.000	17	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	1or2	None	Damage	Volunteer	Stones,BranchLights	Yes	No	No	No	No	No	Yes	No	No	62-027 99 STREET	11374	Rego Park	406	4	Queens	29	35	16	QN17	Forest Hills	4071900	New York	40.73433314	-73.85778669	1023662.7	206845.944	29	719	4050567	4021080011
184448	505559	2015-08-29T00:00:00.000	8	0	OffsetFromCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	None	None	NoDamage	Volunteer	Stones,BranchLights	Yes	No	No	No	No	No	Yes	No	No	469 EAST 184 STREET	10458	Bronx	206	2	Bronx	15	78	33	BX01	Claremont-Bathgate	2038500	New York	40.8560007	-73.89284982	1013891.161	251159.8019	15	385	2011366	2030390031
203468	348382	2015-09-04T00:00:00.000	15	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	None	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	100-007 70 AVENUE	11375	Forest Hills	406	4	Queens	29	28	15	QN17	Forest Hills	4072300	New York	40.71760215	-73.84915064	1026066.572	200754.3397	29	723	4077019	4032170036
183939	504242	2015-08-29T00:00:00.000	3	0	OnCurb	Alive	Fair	Gleditsia triacanthos var. inermis	honeylocust	None	None	Damage	Volunteer	BranchLights	No	No	No	No	No	No	Yes	No	No	2090 ANTHONY AVENUE	10457	Bronx	205	2	Bronx	15	86	33	BX41	Mount Hope	2038100	New York	40.85358319	-73.90149295	1011501.186	250276.2026	15	381	2013691	2031560134
183941	504242	2015-08-29T00:00:00.000	4	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	None	None	Damage	Volunteer	Stones	Yes	No	No	No	No	No	No	No	No	2100 ANTHONY AVENUE	10457	Bronx	205	2	Bronx	15	86	33	BX41	Mount Hope	2038100	New York	40.85378584	-73.90142196	1011520.741	250350.0574	15	381	2013692	2031560136
191268	105425	2015-08-31T00:00:00.000	9	0	OnCurb	Alive	Good	Ginkgo biloba	ginkgo	1or2	Harmful	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	157 EAST 23 STREET	10010	New York	106	1	Manhattan	2	75	28	MN21	Gramercy	1006800	New York	40.739211	-73.98381722	988734.5366	208591.5241	2	68	1018046	1008790033
201655	224121	2015-09-04T00:00:00.000	5	0	OnCurb	Alive	Good	Tilia americana	American linden	None	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	293 COLUMBIA STREET	11231	Brooklyn	306	3	Brooklyn	39	52	26	BK33	Carroll Gardens-Columbia Street-Red Hook	3005100	New York	40.68210684	-74.00402821	983132.7535	187786.3617	39	51	3000000	3003580005
189587	223272	2015-08-30T00:00:00.000	31	0	OnCurb	Alive	Good	Ginkgo biloba	ginkgo	1or2	Helpful	Damage	Volunteer	Stones,RootOther	Yes	No	Yes	No	No	No	No	No	No	9 FISKE PLACE	11215	Brooklyn	306	3	Brooklyn	39	52	21	BK37	Park Slope-Gowanus	3015700	New York	40.67222771	-73.9748566	991224.6881	184188.0857	39	157	3024923	3010710004
180306	338338	2015-08-27T00:00:00.000	3	0	OnCurb	Alive	Good	Ginkgo biloba	ginkgo	None	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	162 BEACH 97 STREET	11693	Far Rockaway	414	4	Queens	32	23	10	QN10	Breezy Point-Belle Harbor-Rockaway Park-Broad Channel	4094201	New York	40.58396282	-73.81811317	1034771.477	152082.2815	32	94201	4457916	4161690123
198018	105722	2015-09-02T00:00:00.000	8	0	OnCurb	Alive	Poor	Ginkgo biloba	ginkgo	1or2	Helpful	Damage	Volunteer	None	No	No	No	No	No	No	No	No	No	207 EAST 41 STREET	10017	New York	106	1	Manhattan	4	73	27	MN19	Turtle Bay-East Midtown	1008800	New York	40.75019786	-73.97469992	991259.9446	212594.9869	4	88	1037545	1013150001
198020	105722	2015-09-02T00:00:00.000	6	0	OnCurb	Alive	Poor	Ginkgo biloba	ginkgo	1or2	Helpful	Damage	Volunteer	None	No	No	No	No	No	No	No	No	No	655 3 AVENUE	10017	New York	106	1	Manhattan	4	73	27	MN19	Turtle Bay-East Midtown	1008800	New York	40.75041366	-73.97454407	991303.1037	212673.6216	4	88	1037545	1013150001
164685	505190	2015-08-21T00:00:00.000	4	0	OnCurb	Alive	Fair	Acer platanoides	Norway maple	1or2	None	NoDamage	Volunteer	TrunkOther,BranchOther	No	No	No	No	No	Yes	No	No	Yes	2007 LA FONTAINE AVENUE	10457	Bronx	206	2	Bronx	15	86	33	BX17	East Tremont	2037504	New York	40.84765784	-73.89371113	1013656.584	248119.8906	15	37504	2113159	2030610068
170671	339580	2015-08-24T00:00:00.000	3	0	OnCurb	Alive	Good	Liriodendron tulipifera	tulip-poplar	1or2	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	24-030 BAYSWATER AVENUE	11691	Far Rockaway	414	4	Queens	31	23	10	QN15	Far Rockaway-Bayswater	4100801	New York	40.60693099	-73.764123	1049745.394	160485.9002	31	100801	4299947	4156910001
162756	503115	2015-08-20T00:00:00.000	18	0	OnCurb	Alive	Good	Acer platanoides	Norway maple	1or2	None	NoDamage	TreesCount Staff	BranchLights	No	No	No	No	No	No	Yes	No	No	990 WOODYCREST AVENUE	10452	Bronx	204	2	Bronx	8	84	29	BX26	Highbridge	2018900	New York	40.83230633	-73.92817071	1004127.356	242517.0728	8	189	2003119	2025070018
179127	348611	2015-08-27T00:00:00.000	32	0	OnCurb	Alive	Good	Liriodendron tulipifera	tulip-poplar	None	None	NoDamage	TreesCount Staff	Stones	Yes	No	No	No	No	No	No	No	No	109-005 QUEENS BOULEVARD	11375	Forest Hills	406	4	Queens	29	28	16	QN17	Forest Hills	4073900	New York	40.72099944	-73.84236505	1027945.359	201995.3874	29	739	4052426	4022250006
172273	345563	2015-08-24T00:00:00.000	12	0	OnCurb	Alive	Poor	Acer platanoides	Norway maple	1or2	None	Damage	Volunteer	Stones,BranchLights	Yes	No	No	No	No	No	Yes	No	No	64-013 FOREST AVENUE	11385	Ridgewood	405	4	Queens	30	37	15	QN20	Ridgewood	4059300	New York	40.70871171	-73.90408214	1010842.704	197493.8354	30	593	4083664	4034960004
186754	506584	2015-08-29T00:00:00.000	21	0	OnCurb	Alive	Good	Acer platanoides	Norway maple	None	None	NoDamage	Volunteer	RootOther,TrunkOther	No	No	Yes	No	No	Yes	No	No	No	171 EAST MOSHOLU PARKWAY NORTH	10467	Bronx	207	2	Bronx	11	80	36	BX43	Norwood	2041900	New York	40.87567747	-73.88153803	1017010.666	258332.84	11	419	2018017	2033350142
178264	223472	2015-08-26T00:00:00.000	10	0	OnCurb	Alive	Good	Acer platanoides	Norway maple	1or2	Helpful	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	726 PRESIDENT STREET	11215	Brooklyn	306	3	Brooklyn	39	52	25	BK37	Park Slope-Gowanus	3013300	New York	40.67491692	-73.97883273	990121.485	185167.5497	39	133	3020312	3009590043
178434	321656	2015-08-26T00:00:00.000	18	0	OnCurb	Alive	Good	Acer platanoides	Norway maple	None	None	NoDamage	Volunteer	BranchLights	No	No	No	No	No	No	Yes	No	No	246-040 52 AVENUE	11362	Little Neck	411	4	Queens	19	26	11	QN45	Douglas Manor-Douglaston-Little Neck	4150701	New York	40.76129482	-73.73567337	1057475.209	216747.4373	19	150701	4170605	4082110018
164151	226000	2015-08-21T00:00:00.000	14	0	OnCurb	Alive	Good	Acer platanoides	Norway maple	None	None	Damage	Volunteer	Stones,BranchLights	Yes	No	No	No	No	No	Yes	No	No	697 ST JOHNS PLACE	11216	Brooklyn	308	3	Brooklyn	35	57	20	BK61	Crown Heights North	3021900	New York	40.67187546	-73.95509839	996705.6073	184061.9426	35	219	3031811	3012450053
179202	348557	2015-08-27T00:00:00.000	4	0	OnCurb	Alive	Poor	Acer platanoides	Norway maple	None	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	110-033 72 AVENUE	11375	Forest Hills	406	4	Queens	29	28	16	QN17	Forest Hills	4075702	New York	40.72128023	-73.83966278	1028694.22	202099.0466	29	75702	4052576	4022350047
175792	341460	2015-08-26T00:00:00.000	11	0	OnCurb	Alive	Good	Acer platanoides	Norway maple	None	None	NoDamage	Volunteer	Stones	Yes	No	No	No	No	No	No	No	No	31-015 73 STREET	11370	East Elmhurst	403	4	Queens	25	34	13	QN28	Jackson Heights	4030902	New York	40.75792848	-73.89426076	1013543.98	215428.1689	25	30902	4025521	4011440055
175281	104067	2015-08-25T00:00:00.000	3	0	OnCurb	Alive	Good	Acer platanoides	Norway maple	3or4	Helpful	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	549 WEST 54 STREET	10019	New York	104	1	Manhattan	3	67	27	MN15	Clinton	1013500	New York	40.76814466	-73.99240025	986355.1109	219132.6717	6	135	1027057	1010830001
155427	217789	2015-08-18T00:00:00.000	8	0	OnCurb	Alive	Good	Quercus acutissima	sawtooth oak	None	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	400 WYTHE AVENUE	11249	Brooklyn	301	3	Brooklyn	34	50	18	BK73	North Side-South Side	3054900	New York	40.71233878	-73.96594651	993690.633	198802.5614	33	549	3063401	3024410031
176428	310179	2015-08-26T00:00:00.000	9	0	OnCurb	Alive	Good	Acer platanoides	Norway maple	1or2	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	119-023 84 AVENUE	11415	Kew Gardens	409	4	Queens	29	27	14	QN60	Kew Gardens	4014000	New York	40.70453556	-73.83213744	1030791.875	196002.3718	29	140	4192785	4092310056
172782	230595	2015-08-25T00:00:00.000	26	0	OnCurb	Alive	Good	Acer platanoides	Norway maple	None	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	419 RUGBY ROAD	11226	Brooklyn	314	3	Brooklyn	40	44	21	BK42	Flatbush	3052000	New York	40.63956769	-73.96500315	993962.7529	172290.0725	40	520	3118697	3051570050
157533	512109	2015-08-18T00:00:00.000	12	0	OnCurb	Alive	Poor	Acer platanoides	Norway maple	None	None	Damage	TreesCount Staff	BranchLights	No	No	No	No	No	No	Yes	No	No	2008 YATES AVENUE	10461	Bronx	211	2	Bronx	13	80	34	BX49	Pelham Parkway	2028800	New York	40.85488535	-73.85369905	1024722.184	250769.1055	13	288	2049220	2043080025
198291	313012	2015-09-02T00:00:00.000	4	0	OnCurb	Alive	Fair	Gleditsia triacanthos var. inermis	honeylocust	None	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	140-042 31 DRIVE	11354	Flushing	407	4	Queens	20	40	16	QN22	Flushing	4088901	New York	40.76982331	-73.82703698	1032159.07	219791.4663	20	88901	4467433	4044140046
200363	104837	2015-09-03T00:00:00.000	10	0	OnCurb	Alive	Good	Ginkgo biloba	ginkgo	1or2	None	NoDamage	Volunteer	MetalGrates	No	Yes	No	No	No	No	No	No	No	107 WEST 45 STREET	10036	New York	105	1	Manhattan	4	75	27	MN17	Midtown-Midtown South	1011900	New York	40.75689625	-73.98317757	988910.5556	215034.8603	4	119	1076173	1009980029
183936	504242	2015-08-29T00:00:00.000	4	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	1or2	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	2084 ANTHONY AVENUE	10457	Bronx	205	2	Bronx	15	86	33	BX41	Mount Hope	2038100	New York	40.85334856	-73.9015736	1011478.971	250190.6929	15	381	2013688	2031560131
203805	106870	2015-09-05T00:00:00.000	10	0	OnCurb	Alive	Good	Ginkgo biloba	ginkgo	3or4	Helpful	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	322 WEST 102 STREET	10025	New York	107	1	Manhattan	6	69	31	MN12	Upper West Side	1018700	New York	40.79952467	-73.971644	992100.838	230566.6574	6	187	1057167	1018890072
204158	106904	2015-09-05T00:00:00.000	7	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	None	None	Damage	Volunteer	Stones	Yes	No	No	No	No	No	No	No	No	253 WEST 103 STREET	10025	New York	107	1	Manhattan	6	69	31	MN12	Upper West Side	1019100	New York	40.79962299	-73.96965382	992651.8401	230602.6629	6	191	1056560	1018750001
208787	107179	2015-09-08T00:00:00.000	14	0	OnCurb	Alive	Good	Ginkgo biloba	ginkgo	1or2	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	300 EAST 65 STREET	10065	New York	108	1	Manhattan	5	76	28	MN31	Lenox Hill-Roosevelt Island	1011800	New York	40.76412273	-73.96117932	995003.8768	217669.6395	5	118	1044708	1014390049
189469	219493	2015-08-30T00:00:00.000	4	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	3or4	Harmful	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	146 WAVERLY AVENUE	11205	Brooklyn	302	3	Brooklyn	35	50	25	BK69	Clinton Hill	3019100	New York	40.69346634	-73.96795356	993136.7329	191926.5601	35	191	3054337	3018880095
189618	219531	2015-08-30T00:00:00.000	4	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	1or2	None	Damage	Volunteer	None	No	No	No	No	No	No	No	No	No	133 HALL STREET	11205	Brooklyn	302	3	Brooklyn	35	50	25	BK69	Clinton Hill	3019100	New York	40.69383699	-73.96593251	993697.1337	192061.8108	35	191	3054463	3018910001
205830	213861	2015-09-06T00:00:00.000	16	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	1or2	None	NoDamage	Volunteer	Stones	Yes	No	No	No	No	No	No	No	No	1119 EAST 54 STREET	11234	Brooklyn	318	3	Brooklyn	46	59	21	BK58	Flatlands	3072800	New York	40.63046564	-73.92414493	1005305.092	168981.126	46	728	3215731	3077800041
184319	505563	2015-08-29T00:00:00.000	4	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	None	Helpful	Damage	Volunteer	Stones	Yes	No	No	No	No	No	No	No	No	4602 3 AVENUE	10458	Bronx	206	2	Bronx	15	78	33	BX06	Belmont	2038700	New York	40.85637186	-73.89088874	1014433.488	251295.6992	15	387	2011698	2030550041
